137.7	2090.080
137.8	2088.680
137.9	2087.280
138	2085.880
138.1	2084.480
138.2	2083.080
138.3	2081.680
138.4	2080.280
138.5	2078.880
138.6	2077.480
138.7	2076.080
138.8	2074.680
138.9	2073.280
139	2071.880
139.1	2070.480
139.2	2069.080
139.3	2067.680
139.4	2066.280
139.5	2064.880
139.6	2063.480
139.7	2062.080
139.8	2060.680
139.9	2059.280
140	2057.880
140.1	2056.480
140.2	2055.080
140.3	2053.680
140.4	2052.280
140.5	2050.880
140.6	2049.480
140.7	2048.080
140.8	2046.680
140.9	2045.280
141	2043.880
141.1	2042.480
141.2	2041.080
141.3	2039.680
141.4	2038.280
141.5	2036.880
141.6	2035.480
141.7	2034.080
141.8	2032.680
141.9	2031.280
142	2029.880
142.1	2028.480
142.2	2027.080
142.3	2025.680
142.4	2024.280
142.5	2022.880
142.6	2021.480
142.7	2020.080
142.8	2018.680
142.9	2017.280
143	2015.880
143.1	2014.480
143.2	2013.080
143.3	2011.680
143.4	2010.280
143.5	2008.880
143.6	2007.480
143.7	2006.080
143.8	2004.680
143.9	2003.280
144	2001.880
144.1	2000.480
144.2	1999.080
144.3	1997.680
144.4	1996.280
144.5	1994.880
144.6	1993.480
144.7	1992.080
144.8	1990.680
144.9	1989.280
145	1987.880
145.1	1986.480
145.2	1985.080
145.3	1983.680
145.4	1982.280
145.5	1980.880
145.6	1979.480
145.7	1978.080
145.8	1976.680
145.9	1975.280
146	1973.880
146.1	1972.480
146.2	1971.080
146.3	1969.680
146.4	1968.280
146.5	1966.880
146.6	1965.480
146.7	1964.080
146.8	1962.680
146.9	1961.280
147	1959.880
147.1	1958.480
147.2	1957.080
147.3	1955.680
147.4	1954.280
147.5	1952.880
147.6	1951.480
147.7	1950.080
147.8	1948.680
147.9	1947.280
148	1945.880
148.1	1944.480
148.2	1943.080
148.3	1941.680
148.4	1940.280
148.5	1938.880
148.6	1937.480
148.7	1936.080
148.8	1934.680
148.9	1933.280
149	1931.880
149.1	1930.480
149.2	1929.080
149.3	1927.680
149.4	1926.280
149.5	1924.880
149.6	1923.480
149.7	1922.080
149.8	1920.680
149.9	1919.280
150	1917.880
150.1	1916.480
150.2	1915.080
150.3	1913.680
150.4	1912.280
150.5	1910.880
150.6	1909.480
150.7	1908.080
150.8	1906.680
150.9	1905.280
151	1903.880
151.1	1902.480
151.2	1901.080
151.3	1899.680
151.4	1898.280
151.5	1896.880
151.6	1895.480
151.7	1894.080
151.8	1892.680
151.9	1891.280
152	1889.880
152.1	1888.480
152.2	1887.080
152.3	1885.680
152.4	1884.280
152.5	1882.880
152.6	1881.480
152.7	1880.080
152.8	1878.680
152.9	1877.280
153	1875.880
153.1	1874.480
153.2	1873.080
153.3	1871.680
153.4	1870.280
153.5	1868.880
153.6	1867.480
153.7	1866.080
153.8	1864.680
153.9	1863.280
154	1861.880
154.1	1860.480
154.2	1859.080
154.3	1857.680
154.4	1856.280
154.5	1854.880
154.6	1853.480
154.7	1852.080
154.8	1850.680
154.9	1849.280
155	1847.880
155.1	1846.480
155.2	1845.080
155.3	1843.680
155.4	1842.280
155.5	1840.880
155.6	1839.480
155.7	1838.080
155.8	1836.680
